contest,handle,finding,risk,score,pie,split,slice,award,awardCoin,awardUSD
190,chaduke,G-01,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,chaduke,Q-03,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,chaduke,M-07,2,0.5,1.4959080000000002,5,0.19683000000000003,190.96155771293985,USDC,190.96
190,chaduke,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,pavankv,G-02,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,pavankv,M-02,2,1,1.6626511285714287,7,0.22776042857142859,220.9698024964018,USDC,220.97
190,0xTraub,M-03,2,1,2.3510250000000004,4,0.5467500000000001,530.4487714248329,USDC,530.45
190,0xTraub,Q-02,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,0xTraub,G-05,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,KingNFT,M-02,2,1,1.6626511285714287,7,0.22776042857142859,220.9698024964018,USDC,220.97
190,Bnke0x0,Q-04,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Bnke0x0,M-02,2,0,1.6626511285714287,7,0,0,USDC,0
190,UdarTeam,Q-05,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,UdarTeam,G-03,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,UdarTeam,M-03,2,1,2.3510250000000004,4,0.5467500000000001,530.4487714248329,USDC,530.45
190,Sathish9098,G-04,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,csanuragjain,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,csanuragjain,M-01,2,2,3.9,1,3.9000000000000004,3783.7223750468193,USDC,3783.72
190,csanuragjain,Q-06,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Koolex,M-02,2,2,1.6626511285714287,7,0.29608855714285714,287.2607432453223,USDC,287.26
190,SmartSek,Q-07,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,SmartSek,M-02,2,1,1.6626511285714287,7,0.22776042857142859,220.9698024964018,USDC,220.97
190,aviggiano,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,cccz,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,cccz,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,cccz,M-05,2,1,2.3510250000000004,4,0.5467500000000001,530.4487714248329,USDC,530.45
190,RaymondFam,Q-08,q,2,173.61280000000002,4,43.403200000000005,396.23262874070787,USDC,396.23
190,RaymondFam,G-06,g,2,140,2,70,325.514303346921,USDC,325.51
190,Parth,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,Parth,Q-09,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,saneryee,G-07,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,nadin,G-08,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,zaskoh,M-03,2,2,2.3510250000000004,4,0.7107750000000002,689.5834028522828,USDC,689.58
190,zaskoh,H-01,3,2,6.954660000000001,5,1.7058600000000004,1655.0001668454786,USDC,1655
190,zaskoh,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,mert_eren,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,ReyAdmirado,G-09,g,3,91,1,91,423.1685943509973,USDC,423.17
190,oyc_109,Q-10,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,0xdeadbeef0x,M-04,2,2,3.9,1,3.9000000000000004,3783.7223750468193,USDC,3783.72
190,Tointer,Q-11,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,haku,M-02,2,1,1.6626511285714287,7,0.22776042857142859,220.9698024964018,USDC,220.97
190,fs0c,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,fs0c,M-07,2,0.5,1.4959080000000002,5,0.19683000000000003,190.96155771293985,USDC,190.96
190,hihen,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,martin,G-10,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,0xSmartContract,Q-12,q,3,56.42416000000001,1,56.42416000000001,515.1024173629203,USDC,515.1
190,0xSmartContract,G-20,g,2,140,2,70,325.514303346921,USDC,325.51
190,Englave,Q-13,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Englave,G-11,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,shark,Q-14,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Mukund,Q-15,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Mukund,G-14,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,8olidity,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,Awesome,Q-16,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Rolezn,Q-17,q,2,173.61280000000002,4,43.403200000000005,396.23262874070787,USDC,396.23
190,Rolezn,G-12,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,Tricko,H-01,3,1,6.954660000000001,5,1.3122000000000003,1273.077051419599,USDC,1273.08
190,bin2chen,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,HE1M,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,Tomio,G-13,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,RHaO-sec,G-15,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,rvierdiiev,H-01,3,1,6.954660000000001,5,1.3122000000000003,1273.077051419599,USDC,1273.08
190,rvierdiiev,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,rvierdiiev,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,rvierdiiev,Q-20,q,2,173.61280000000002,4,43.403200000000005,396.23262874070787,USDC,396.23
190,dharma09,G-16,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,Janio,Q-18,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,ayeslick,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,0xAgro,Q-19,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,idkwhatimdoing,Q-21,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,idkwhatimdoing,M-02,2,1,1.6626511285714287,7,0.22776042857142859,220.9698024964018,USDC,220.97
190,unforgiven,M-05,2,1,2.3510250000000004,4,0.5467500000000001,530.4487714248329,USDC,530.45
190,unforgiven,H-01,3,1,6.954660000000001,5,1.3122000000000003,1273.077051419599,USDC,1273.08
190,wait,Q-22,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,wait,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,izhelyazkov,Q-23,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,deliriusz,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,deliriusz,H-01,3,1,6.954660000000001,5,1.3122000000000003,1273.077051419599,USDC,1273.08
190,deliriusz,Q-24,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,hansfriese,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,hansfriese,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,hansfriese,M-05,2,2,2.3510250000000004,4,0.7107750000000002,689.5834028522828,USDC,689.58
190,imare,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,imare,M-07,2,0.5,1.4959080000000002,5,0.19683000000000003,190.96155771293985,USDC,190.96
190,Madalad,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,obront,M-06,2,2,0.778900314537958,14,0.07080911950345074,68.69796149296683,USDC,68.7
190,obront,Q-25,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,trustindistrust,M-07,2,2,1.4959080000000002,5,0.5117580000000002,496.5000500536437,USDC,496.5
190,trustindistrust,Q-27,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,neumo,Q-26,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,ak1,M-03,2,1,2.3510250000000004,4,0.5467500000000001,530.4487714248329,USDC,530.45
190,gz627,G-17,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,gz627,Q-28,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,caventa,Q-29,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,0Kage,H-02,3,1,2.889471411690232,13,0.21725348960076932,210.77612555370055,USDC,210.78
190,0Kage,Q-32,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,rjs,G-18,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,0xNazgul,Q-30,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,yongskiws,Q-31,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Udsen,Q-33,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Trust,M-05,2,1,2.3510250000000004,4,0.5467500000000001,530.4487714248329,USDC,530.45
190,Trust,H-02,3,2,2.889471411690232,13,0.2824295364810001,274.0089632198107,USDC,274.01
190,Trust,M-07,2,1,1.4959080000000002,5,0.39366000000000007,381.9231154258797,USDC,381.92
190,Trust,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
190,0x52,Q-34,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,Aymen0909,G-19,g,1,91.56647072154892,17,5.386262983620525,25.04722346795062,USDC,25.05
190,Aymen0909,Q-35,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,adriro,M-02,2,1,1.6626511285714287,7,0.22776042857142859,220.9698024964018,USDC,220.97
190,Zarf,Q-36,q,1,98.58211514741384,32,3.0806910983566826,28.12397086482026,USDC,28.12
190,joestakey,Q-37,q,2,173.61280000000002,4,43.403200000000005,396.23262874070787,USDC,396.23
190,joestakey,M-06,2,1,0.778900314537958,14,0.054468553464192875,52.84458576382063,USDC,52.84
196,0xhacksmithh,G-01,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,0xhacksmithh,Q-01,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,eyexploit,G-02,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,Rolezn,Q-02,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,Rolezn,G-03,g,2,173.61280000000002,4,43.403200000000005,394.45427478203845,USDC,394.45
196,stealthyz,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,oyc_109,Q-03,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,Bnke0x0,Q-04,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,saneryee,G-04,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,Saintcode_,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,Bobface,H-02,3,1,6.954660000000001,5,1.3122000000000003,957.8958206580566,USDC,957.9
196,Bobface,M-01,2,2,3.9,1,3.9000000000000004,2846.969745897287,USDC,2846.97
196,Bobface,Q-06,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,ladboy233,Q-05,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,ladboy233,M-02,2,2,2.0863980000000004,5,0.5117580000000002,373.57937005664206,USDC,373.58
196,HollaDieWaldfee,H-01,3,1,7.836750000000001,4,1.8225000000000002,1330.4108620250781,USDC,1330.41
196,HollaDieWaldfee,Q-18,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,HollaDieWaldfee,M-05,2,2,1.9409625000000004,4,0.7107750000000002,518.8602361897806,USDC,518.86
196,HollaDieWaldfee,M-03,2,1,3.1050000000000004,2,1.35,985.4895274259839,USDC,985.49
196,HollaDieWaldfee,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,RaymondFam,Q-07,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,RaymondFam,G-05,g,2,173.61280000000002,4,43.403200000000005,394.45427478203845,USDC,394.45
196,HE1M,M-03,2,2,3.1050000000000004,2,1.7550000000000001,1281.1363856537791,USDC,1281.14
196,HE1M,H-02,3,2,6.954660000000001,5,1.7058600000000004,1245.2645668554735,USDC,1245.26
196,HE1M,Q-19,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,Secureverse,Q-08,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,hihen,H-01,3,2,7.836750000000001,4,2.3692500000000005,1729.534120632602,USDC,1729.53
196,hihen,H-02,3,1,6.954660000000001,5,1.3122000000000003,957.8958206580566,USDC,957.9
196,rvierdiiev,Q-09,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,rvierdiiev,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,rvierdiiev,H-01,3,1,7.836750000000001,4,1.8225000000000002,1330.4108620250781,USDC,1330.41
196,rvierdiiev,H-02,3,1,6.954660000000001,5,1.3122000000000003,957.8958206580566,USDC,957.9
196,rbitbytes,G-06,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,chrisdior4,Q-10,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,0xalpharush,M-04,2,2,3.9,1,3.9000000000000004,2846.969745897287,USDC,2846.97
196,0x52,M-05,2,1,1.9409625000000004,4,0.5467500000000001,399.1232586075235,USDC,399.12
196,0x52,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,0x52,Q-12,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,noot,M-06,2,0.5,0.6542762642118848,15,0.022876792454961006,16.699881026268024,USDC,16.7
196,noot,G-11,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,0xAgro,Q-11,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,rotcivegaf,H-03,3,1,7.836750000000001,4,1.8225000000000002,1330.4108620250781,USDC,1330.41
196,KingNFT,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,IllIllI,G-07,g,3,56.42416000000001,1,56.42416000000001,512.79055721665,USDC,512.79
196,IllIllI,Q-13,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,SmartSek,Q-14,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,yixxas,Q-15,q,3,26.86091189237159,1,26.86091189237159,460.0032562386859,USDC,460
196,shark,Q-16,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,Ruhum,H-03,3,1,7.836750000000001,4,1.8225000000000002,1330.4108620250781,USDC,1330.41
196,Awesome,G-08,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,__141345__,M-02,2,1,2.0863980000000004,5,0.39366000000000007,287.36874619741695,USDC,287.37
196,brgltd,Q-17,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,fs0c,M-06,2,0.5,0.6542762642118848,15,0.022876792454961006,16.699881026268024,USDC,16.7
196,8olidity,M-02,2,1,2.0863980000000004,5,0.39366000000000007,287.36874619741695,USDC,287.37
196,Jeiwan,H-03,3,2,7.836750000000001,4,2.3692500000000005,1729.534120632602,USDC,1729.53
196,Jeiwan,H-04,3,2,13,1,13,9489.899152990954,USDC,9489.9
196,Jeiwan,M-06,2,2,0.6542762642118848,15,0.05947966038289862,43.419690668296866,USDC,43.42
196,Jeiwan,Q-21,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,Mukund,G-09,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,poirots,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,unforgiven,Q-20,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,unforgiven,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,unforgiven,M-02,2,1,2.0863980000000004,5,0.39366000000000007,287.36874619741695,USDC,287.37
196,unforgiven,H-02,3,1,6.954660000000001,5,1.3122000000000003,957.8958206580566,USDC,957.9
196,unforgiven,M-08,2,2,3.1050000000000004,2,1.7550000000000001,1281.1363856537791,USDC,1281.14
196,imare,Q-22,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,TomJ,G-10,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,bin2chen,H-01,3,1,7.836750000000001,4,1.8225000000000002,1330.4108620250781,USDC,1330.41
196,bin2chen,M-05,2,1,1.9409625000000004,4,0.5467500000000001,399.1232586075235,USDC,399.12
196,bin2chen,M-02,2,1,2.0863980000000004,5,0.39366000000000007,287.36874619741695,USDC,287.37
196,bin2chen,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,bin2chen,Q-25,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,hansfriese,M-07,2,2,3.9,1,3.9000000000000004,2846.969745897287,USDC,2846.97
196,hansfriese,M-08,2,1,3.1050000000000004,2,1.35,985.4895274259839,USDC,985.49
196,Diana,Q-23,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,tnevler,Q-24,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,lukris02,Q-26,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,SaharDevep,Q-27,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,Aymen0909,G-12,g,2,173.61280000000002,4,43.403200000000005,394.45427478203845,USDC,394.45
196,Aymen0909,Q-28,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,0xSmartContract,Q-29,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,0xSmartContract,G-13,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,teawaterwire,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,Franfran,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,Franfran,Q-31,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
196,wait,Q-30,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,evan,M-06,2,1,0.6542762642118848,15,0.04575358490992201,33.39976205253605,USDC,33.4
196,evan,M-05,2,0.25,1.9409625000000004,4,0.13668750000000002,99.78081465188087,USDC,99.78
196,Koolex,H-03,3,1,7.836750000000001,4,1.8225000000000002,1330.4108620250781,USDC,1330.41
196,rjs,G-14,g,1,45.04688859045514,10,4.504688859045514,40.93923436551974,USDC,40.94
196,c3phas,G-15,g,2,173.61280000000002,4,43.403200000000005,394.45427478203845,USDC,394.45
196,ak1,Q-32,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,gz627,Q-33,q,1,58.4810557968257,23,2.542654599861987,43.54391988303859,USDC,43.54
196,Breeje,Q-34,q,2,206.62239917208916,10,20.662239917208915,353.848658645143,USDC,353.85
193,0xhacksmithh,G-01,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,UdarTeam,G-02,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,chaduke,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,chaduke,M-03,2,0.5,0.4455440753026712,19,0.011849576470815726,22.969300009179616,USDC,22.97
193,chaduke,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,eyexploit,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,0x1f8b,G-03,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,Bobface,M-01,2,2,3.1050000000000004,2,1.7550000000000001,3401.903993395235,USDC,3401.9
193,Bobface,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,cccz,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,cccz,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,cccz,H-01,3,1,3.990431036700001,10,0.3874204890000001,750.9785234485669,USDC,750.98
193,ladboy233,Q-01,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,ladboy233,M-05,2,1,1.12997642625,8,0.17936133750000002,347.67524233729944,USDC,347.68
193,ladboy233,M-02,2,1,1.0745635563081821,11,0.09509412002727276,184.3310921191937,USDC,184.33
193,ladboy233,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,helios,Q-02,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,aviggiano,Q-03,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,aviggiano,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,Rolezn,Q-04,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,Rolezn,G-04,g,3,47.44727203840001,1,47.44727203840001,233.00437741417574,USDC,233
193,saneryee,G-05,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,millersplanet,G-06,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,oyc_109,G-07,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,lumoswiz,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,ReyAdmirado,G-08,g,2,182.48950784000002,5,36.497901568,179.23413647244286,USDC,179.23
193,dic0de,M-05,2,1,1.12997642625,8,0.17936133750000002,347.67524233729944,USDC,347.68
193,ktg,M-02,2,1,1.0745635563081821,11,0.09509412002727276,184.3310921191937,USDC,184.33
193,seyni,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,shung,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,shung,Q-08,q,2,100,1,100,802.747561447246,USDC,802.75
193,Bnke0x0,G-09,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,Bnke0x0,Q-05,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,SamGMK,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,rvierdiiev,Q-06,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,rvierdiiev,H-01,3,1,3.990431036700001,10,0.3874204890000001,750.9785234485669,USDC,750.98
193,rvierdiiev,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,cozzetti,Q-07,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,cozzetti,M-01,2,1,3.1050000000000004,2,1.35,2616.849225688642,USDC,2616.85
193,cozzetti,M-02,2,1,1.0745635563081821,11,0.09509412002727276,184.3310921191937,USDC,184.33
193,cozzetti,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,cozzetti,H-01,3,1,3.990431036700001,10,0.3874204890000001,750.9785234485669,USDC,750.98
193,pavankv,G-10,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,supernova,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,nicobevi,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,HE1M,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,HE1M,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,yixxas,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,yixxas,M-03,2,1,0.4455440753026712,19,0.02369915294163145,45.93860001835923,USDC,45.94
193,yixxas,M-02,2,1,1.0745635563081821,11,0.09509412002727276,184.3310921191937,USDC,184.33
193,yixxas,Q-10,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,carrotsmuggler,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,kiki_dev,M-03,2,1,0.4455440753026712,19,0.02369915294163145,45.93860001835923,USDC,45.94
193,obront,Q-09,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,obront,M-02,2,2,1.0745635563081821,11,0.12362235603545459,239.63041975495182,USDC,239.63
193,obront,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,HardlyCodeMan,G-11,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
193,0x52,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,koxuan,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,koxuan,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,koxuan,M-03,2,1,0.4455440753026712,19,0.02369915294163145,45.93860001835923,USDC,45.94
193,koxuan,M-02,2,1,1.0745635563081821,11,0.09509412002727276,184.3310921191937,USDC,184.33
193,koxuan,H-01,3,1,3.990431036700001,10,0.3874204890000001,750.9785234485669,USDC,750.98
193,8olidity,Q-11,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,8olidity,M-02,2,1,1.0745635563081821,11,0.09509412002727276,184.3310921191937,USDC,184.33
193,KingNFT,H-03,3,1,0.14889035743445103,41,0.003605093400349904,6.988137683882133,USDC,6.99
193,KingNFT,H-01,3,1,3.990431036700001,10,0.3874204890000001,750.9785234485669,USDC,750.98
193,caventa,Q-12,q,1,143.71648872920957,23,6.248542988226503,50.16002646397113,USDC,50.16
193,caventa,H-02,3,1,0.5877276989950123,28,0.020767763215371462,40.25637414031843,USDC,40.26
193,JrNet,G-12,g,1,75.5120226180896,25,3.020480904723584,14.832997608944465,USDC,14.83
